,Year,Value
23318,2013,6940
23319,2013,12800
23320,2013,442200
23321,2013,32800
23322,2013,127
23323,2013,56
23324,2013,2
23325,2013,1
23326,2013,58
23327,2013,9100
23328,2013,8494
23329,2013,C
23330,2013,C
23331,2013,8146
23332,2013,667
23333,2013,165
23334,2013,444
23335,2013,780
23336,2013,0
23337,2013,6049
23338,2013,42
23339,2013,5238
23340,2013,4958
23341,2013,674
23342,2013,47004
23343,2013,8846
23344,2013,29719
23345,2013,8438
23346,2013,47004
23347,2013,27264
23348,2013,6940
23349,2013,12800
23350,2013,442200
23351,2013,32800
23352,2013,127
23353,2013,56
23354,2013,2
23355,2013,1
23356,2013,58
23357,2013,12261
23358,2013,11607
23359,2013,239
23360,2013,415
23361,2013,10914
23362,2013,1632
23363,2013,150
23364,2013,574
23365,2013,1229
23366,2013,0
23367,2013,7293
23368,2013,37
23369,2013,7163
23370,2013,7025
23371,2013,1208
23372,2013,58844
23373,2013,10369
23374,2013,34113
23375,2013,14363
23376,2013,58844
23377,2013,23319
23378,2013,7919
23379,2013,27606
23380,2013,504200
23381,2013,49700
23382,2013,131
23383,2013,42
23384,2013,5
23385,2013,2
23386,2013,40
23387,2013,12261
23388,2013,11607
23389,2013,239
23390,2013,415
23391,2013,10914
23392,2013,1632
23393,2013,150
23394,2013,574
23395,2013,1229
23396,2013,0
23397,2013,7293
23398,2013,37
23399,2013,7163
23400,2013,7025
23401,2013,1208
23402,2013,58844
23403,2013,10369
23404,2013,34113
23405,2013,14363
23406,2013,58844
23407,2013,23319
23408,2013,7919
23409,2013,27606
23410,2013,504200
23411,2013,49700
23412,2013,131
23413,2013,42
23414,2013,5
23415,2013,2
23416,2013,40
23417,2013,1490
23418,2013,1415
23419,2013,26
23420,2013,49
23421,2013,1418
23422,2013,87
23423,2013,13
23424,2013,71
23425,2013,176
23426,2013,0
23427,2013,1067
23428,2013,5
23429,2013,511
23430,2013,519
23431,2013,81
23432,2013,4988
23433,2013,1213
23434,2013,2944
23435,2013,830
23436,2013,4988
23437,2013,2225
23438,2013,1097
23439,2013,1666
23440,2013,336300
23441,2013,18300
23442,2013,111
23443,2013,63
23444,2013,4
23445,2013,2
23446,2013,45
23447,2013,1490
23448,2013,1415
23449,2013,26
23450,2013,49
23451,2013,1418
23452,2013,87
23453,2013,13
23454,2013,71
23455,2013,176
23456,2013,0
23457,2013,1067
23458,2013,5
23459,2013,511
23460,2013,519
23461,2013,81
23462,2013,4988
23463,2013,1213
23464,2013,2944
23465,2013,830
23466,2013,4988
23467,2013,2225
23468,2013,1097
23469,2013,1666
23470,2013,336300
23471,2013,18300
23472,2013,111
23473,2013,63
23474,2013,4
23475,2013,2
23476,2013,45
23477,2013,4145
23478,2013,3445
23479,2013,C
23480,2013,C
23481,2013,C
23482,2013,3364
23483,2013,223
23484,2013,22
23485,2013,107
23486,2013,277
23487,2013,0
23488,2013,2431
23489,2013,305
23490,2013,114
23491,2013,125
23492,2013,791
23493,2013,13674
23494,2013,1144
23495,2013,3278
23496,2013,9252
23497,2013,13674
23498,2013,7303
23499,2013,2545
23500,2013,3826
23501,2013,878200
23502,2013,167600
23503,2013,45
23504,2013,40
23505,2013,11
23506,2013,6
23507,2013,53
23508,2013,4145
23509,2013,3445
23510,2013,C
23511,2013,C
23512,2013,C
23513,2013,3364
23514,2013,223
23515,2013,22
23516,2013,107
23517,2013,277
23518,2013,0
23519,2013,2431
23520,2013,305
23521,2013,114
23522,2013,125
23523,2013,791
23524,2013,13674
23525,2013,1144
23526,2013,3278
23527,2013,9252
23528,2013,13674
23529,2013,7303
23530,2013,2545
23531,2013,3826
23532,2013,878200
23533,2013,167600
23534,2013,45
23535,2013,40
23536,2013,11
23537,2013,6
23538,2013,53
23539,2013,1322
23540,2013,1273
23541,2013,12
23542,2013,37
23543,2013,1219
23544,2013,26
23545,2013,C
23546,2013,43
23547,2013,144
23548,2013,0
23549,2013,947
23550,2013,C
23551,2013,109
23552,2013,91
23553,2013,85
23554,2013,1686
23555,2013,451
23556,2013,446
23557,2013,789
23558,2013,1686
23559,2013,592
23560,2013,375
23561,2013,719
23562,2013,611600
23563,2013,39400
23564,2013,120
23565,2013,96
23566,2013,14
23567,2013,5
23568,2013,35
23569,2013,2962
23570,2013,2894
23571,2013,16
23572,2013,C
23573,2013,C
23574,2013,2685
23575,2013,67
23576,2013,C
23577,2013,162
23578,2013,857
23579,2013,0
23580,2013,1564
23581,2013,C
23582,2013,137
23583,2013,148
23584,2013,288
23585,2013,3535
23586,2013,1012
23587,2013,1913
23588,2013,611
23589,2013,3535
23590,2013,1394
23591,2013,1000
23592,2013,1141
23593,2013,132900
23594,2013,12900
23595,2013,101
23596,2013,86
23597,2013,21
23598,2013,8
23599,2013,39
23600,2013,8065
23601,2013,6772
23602,2013,C
23603,2013,0
23604,2013,C
23605,2013,6162
23606,2013,195
23607,2013,36
23608,2013,922
23609,2013,749
23610,2013,C
23611,2013,3461
23612,2013,799
23613,2013,321
23614,2013,337
23615,2013,1919
23616,2013,31952
23617,2013,20433
23618,2013,8597
23619,2013,1279
23620,2013,68
23621,2013,2923
23622,2013,31952
23623,2013,6885
23624,2013,20361
23625,2013,4706
23626,2013,1343400
23627,2013,319600
23628,2013,100
23629,2013,99
23630,2013,28
23631,2013,6
23632,2013,22
23633,2013,96770
23634,2013,10444
23635,2013,84804
23636,2013,677
23637,2013,44
23638,2013,801
23639,2013,93988
23640,2013,1100
23641,2013,3153
23642,2013,2394
23643,2013,12620
23644,2013,60
23645,2013,7612
23646,2013,65072
23647,2013,2038
23648,2013,12071
23649,2013,12367
23650,2013,3078
23651,2013,70554
23652,2013,32192
23653,2013,22923
23654,2013,3924
23655,2013,1355
23656,2013,15438
23657,2013,70554
23658,2013,32352
23659,2013,25996
23660,2013,12206
23661,2013,444500
23662,2013,14100
23663,2013,124
23664,2013,76
23665,2013,27
23666,2013,10
23667,2013,4
23668,2013,46
23669,2013,5157
23670,2013,261
23671,2013,4820
23672,2013,31
23673,2013,0
23674,2013,44
23675,2013,5186
23676,2013,90
23677,2013,1053
23678,2013,172
23679,2013,501
23680,2013,4
23681,2013,C
23682,2013,2752
23683,2013,C
23684,2013,1144
23685,2013,1283
23686,2013,110
23687,2013,7039
23688,2013,2479
23689,2013,2872
23690,2013,451
23691,2013,160
23692,2013,1689
23693,2013,7039
23694,2013,3468
23695,2013,1580
23696,2013,1992
23697,2013,590200
23698,2013,12600
23699,2013,157
23700,2013,76
23701,2013,C
23702,2013,3
23703,2013,2
23704,2013,49
23705,2013,5157
23706,2013,261
23707,2013,4820
23708,2013,31
23709,2013,0
23710,2013,44
23711,2013,5186
23712,2013,90
23713,2013,1053
23714,2013,172
23715,2013,501
23716,2013,4
23717,2013,C
23718,2013,2752
23719,2013,C
23720,2013,1144
23721,2013,1283
23722,2013,110
23723,2013,7039
23724,2013,2479
23725,2013,2872
23726,2013,451
23727,2013,160
23728,2013,1689
23729,2013,7039
23730,2013,3468
23731,2013,1580
23732,2013,1992
23733,2013,590200
23734,2013,12600
23735,2013,157
23736,2013,76
23737,2013,C
23738,2013,3
23739,2013,2
23740,2013,49
23741,2013,2414
23742,2013,192
23743,2013,2128
23744,2013,C
23745,2013,2
23746,2013,C
23747,2013,2290
23748,2013,29
23749,2013,6
23750,2013,43
23751,2013,424
23752,2013,1
23753,2013,146
23754,2013,1625
23755,2013,17
23756,2013,429
23757,2013,436
23758,2013,130
23759,2013,1554
23760,2013,924
23761,2013,377
23762,2013,61
23763,2013,15
23764,2013,253
23765,2013,1554
23766,2013,630
23767,2013,606
23768,2013,317
23769,2013,247100
23770,2013,13300
23771,2013,152
23772,2013,80
23773,2013,24
23774,2013,21
23775,2013,8
23776,2013,41
23777,2013,1939
23778,2013,137
23779,2013,1712
23780,2013,C
23781,2013,1
23782,2013,C
23783,2013,1822
23784,2013,22
23785,2013,4
23786,2013,33
23787,2013,270
23788,2013,1
23789,2013,106
23790,2013,1371
23791,2013,16
23792,2013,307
23793,2013,317
23794,2013,126
23795,2013,1254
23796,2013,703
23797,2013,317
23798,2013,50
23799,2013,11
23800,2013,233
23801,2013,1254
23802,2013,504
23803,2013,485
23804,2013,265
23805,2013,333300
23806,2013,21700
23807,2013,145
23808,2013,80
23809,2013,22
23810,2013,25
23811,2013,10
23812,2013,40
23813,2013,476
23814,2013,56
23815,2013,416
23816,2013,1
23817,2013,1
23818,2013,2
23819,2013,468
23820,2013,7
23821,2013,2
23822,2013,10
23823,2013,154
23824,2013,0
23825,2013,40
23826,2013,254
23827,2013,1
23828,2013,122
23829,2013,119
23830,2013,4
23831,2013,301
23832,2013,220
23833,2013,61
23834,2013,11
23835,2013,4
23836,2013,20
23837,2013,301
23838,2013,126
23839,2013,121
23840,2013,53
23841,2013,120300
23842,2013,1000
23843,2013,181
23844,2013,84
23845,2013,28
23846,2013,3
23847,2013,1
23848,2013,42
23849,2013,4495
23850,2013,234
23851,2013,4216
23852,2013,8
23853,2013,1
23854,2013,35
23855,2013,4426
23856,2013,61
23857,2013,12
23858,2013,147
23859,2013,803
23860,2013,1
23861,2013,166
23862,2013,3202
23863,2013,36
23864,2013,527
23865,2013,558
23866,2013,100
23867,2013,4163
23868,2013,1346
23869,2013,1406
23870,2013,187
23871,2013,73
23872,2013,1411
23873,2013,4163
23874,2013,1926
23875,2013,1016
23876,2013,1221
23877,2013,281700
23878,2013,6300
23879,2013,133
23880,2013,78
23881,2013,29
23882,2013,5
23883,2013,2
23884,2013,46
23885,2013,4495
23886,2013,234
23887,2013,4216
23888,2013,8
23889,2013,1
23890,2013,35
23891,2013,4426
23892,2013,61
23893,2013,12
23894,2013,147
23895,2013,803
23896,2013,1
23897,2013,166
23898,2013,3202
23899,2013,36
23900,2013,527
23901,2013,558
23902,2013,100
23903,2013,4163
23904,2013,1346
23905,2013,1406
23906,2013,187
23907,2013,73
23908,2013,1411
23909,2013,4163
23910,2013,1926
23911,2013,1016
23912,2013,1221
23913,2013,281700
23914,2013,6300
23915,2013,133
23916,2013,78
23917,2013,29
23918,2013,5
23919,2013,2
23920,2013,46
23921,2013,3260
23922,2013,C
23923,2013,2854
23924,2013,4
23925,2013,0
23926,2013,C
23927,2013,3423
23928,2013,34
23929,2013,10
23930,2013,154
23931,2013,418
23932,2013,C
23933,2013,C
23934,2013,2361
23935,2013,C
23936,2013,491
23937,2013,425
23938,2013,-229
23939,2013,2579
23940,2013,1040
23941,2013,1110
23942,2013,190
23943,2013,85
23944,2013,429
23945,2013,2579
23946,2013,1341
23947,2013,580
23948,2013,658
23949,2013,633400
23950,2013,-44500
23951,2013,179
23952,2013,106
23953,2013,C
23954,2013,-17
23955,2013,-9
23956,2013,52
23957,2013,3260
23958,2013,C
23959,2013,2854
23960,2013,4
23961,2013,0
23962,2013,C
23963,2013,3423
23964,2013,34
23965,2013,10
23966,2013,154
23967,2013,418
23968,2013,C
23969,2013,C
23970,2013,2361
23971,2013,C
23972,2013,491
23973,2013,425
23974,2013,-229
23975,2013,2579
23976,2013,1040
23977,2013,1110
23978,2013,190
23979,2013,85
23980,2013,429
23981,2013,2579
23982,2013,1341
23983,2013,580
23984,2013,658
23985,2013,633400
23986,2013,-44500
23987,2013,179
23988,2013,106
23989,2013,C
23990,2013,-17
23991,2013,-9
23992,2013,52
23993,2013,1702
23994,2013,107
23995,2013,1575
23996,2013,4
23997,2013,0
23998,2013,16
23999,2013,1722
24000,2013,34
24001,2013,7
24002,2013,70
24003,2013,440
24004,2013,1
24005,2013,104
24006,2013,921
24007,2013,147
24008,2013,102
24009,2013,103
24010,2013,-19
24011,2013,1281
24012,2013,516
24013,2013,441
24014,2013,84
24015,2013,29
24016,2013,324
24017,2013,1281
24018,2013,366
24019,2013,549
24020,2013,366
24021,2013,201400
24022,2013,-2200
24023,2013,94
24024,2013,75
24025,2013,3
24026,2013,-5
24027,2013,-1
24028,2013,29
24029,2013,1702
24030,2013,107
24031,2013,1575
24032,2013,4
24033,2013,0
24034,2013,16
24035,2013,1722
24036,2013,34
24037,2013,7
24038,2013,70
24039,2013,440
24040,2013,1
24041,2013,104
24042,2013,921
24043,2013,147
24044,2013,102
24045,2013,103
24046,2013,-19
24047,2013,1281
24048,2013,516
24049,2013,441
24050,2013,84
24051,2013,29
24052,2013,324
24053,2013,1281
24054,2013,366
24055,2013,549
24056,2013,366
24057,2013,201400
24058,2013,-2200
24059,2013,94
24060,2013,75
24061,2013,3
24062,2013,-5
24063,2013,-1
24064,2013,29
24065,2013,12248
24066,2013,3887
24067,2013,8165
24068,2013,118
24069,2013,C
24070,2013,C
24071,2013,11604
24072,2013,61
24073,2013,1886
24074,2013,149
24075,2013,181
24076,2013,3
24077,2013,3339
24078,2013,5954
24079,2013,34
24080,2013,1617
24081,2013,1509
24082,2013,536
24083,2013,6011
24084,2013,3953
24085,2013,1675
24086,2013,228
24087,2013,C
24088,2013,383
24089,2013,6011
24090,2013,2527
24091,2013,2378
24092,2013,1107
24093,2013,8577800
24094,2013,375500
24095,2013,166
24096,2013,103
24097,2013,14
24098,2013,21
24099,2013,9
24100,2013,42
24101,2013,12248
24102,2013,3887
24103,2013,8165
24104,2013,118
24105,2013,C
24106,2013,C
24107,2013,11604
24108,2013,61
24109,2013,1886
24110,2013,149
24111,2013,181
24112,2013,3
24113,2013,3339
24114,2013,5954
24115,2013,34
24116,2013,1617
24117,2013,1509
24118,2013,536
24119,2013,6011
24120,2013,3953
24121,2013,1675
24122,2013,228
24123,2013,C
24124,2013,383
24125,2013,6011
24126,2013,2527
24127,2013,2378
24128,2013,1107
24129,2013,8577800
24130,2013,375500
24131,2013,166
24132,2013,103
24133,2013,14
24134,2013,21
24135,2013,9
24136,2013,42
24137,2013,4894
24138,2013,972
24139,2013,3790
24140,2013,89
24141,2013,5
24142,2013,37
24143,2013,4517
24144,2013,59
24145,2013,14
24146,2013,149
24147,2013,511
24148,2013,5
24149,2013,692
24150,2013,3046
24151,2013,45
24152,2013,795
24153,2013,757
24154,2013,339
24155,2013,4258
24156,2013,2032
24157,2013,1230
24158,2013,352
24159,2013,112
24160,2013,997
24161,2013,4258
24162,2013,2643
24163,2013,1084
24164,2013,532
24165,2013,682800
24166,2013,47400
24167,2013,188
24168,2013,118
24169,2013,29
24170,2013,13
24171,2013,8
24172,2013,62
24173,2013,1362
24174,2013,C
24175,2013,C
24176,2013,0
24177,2013,C
24178,2013,1254
24179,2013,C
24180,2013,4
24181,2013,49
24182,2013,133
24183,2013,C
24184,2013,C
24185,2013,C
24186,2013,126
24187,2013,133
24188,2013,115
24189,2013,1511
24190,2013,C
24191,2013,493
24192,2013,242
24193,2013,C
24194,2013,C
24195,2013,1511
24196,2013,1074
24197,2013,319
24198,2013,119
24199,2013,907600
24200,2013,76800
24201,2013,C
24202,2013,C
24203,2013,11
24204,2013,8
24205,2013,71
24206,2013,2037
24207,2013,C
24208,2013,C
24209,2013,C
24210,2013,C
24211,2013,1860
24212,2013,C
24213,2013,5
24214,2013,60
24215,2013,135
24216,2013,0
24217,2013,C
24218,2013,C
24219,2013,424
24220,2013,362
24221,2013,116
24222,2013,1500
24223,2013,C
24224,2013,456
24225,2013,60
24226,2013,C
24227,2013,C
24228,2013,1500
24229,2013,951
24230,2013,383
24231,2013,167
24232,2013,1217700
24233,2013,69100
24234,2013,C
24235,2013,C
24236,2013,12
24237,2013,8
24238,2013,63
24239,2013,1495
24240,2013,415
24241,2013,1067
24242,2013,5
24243,2013,C
24244,2013,C
24245,2013,1402
24246,2013,17
24247,2013,5
24248,2013,40
24249,2013,244
24250,2013,C
24251,2013,272
24252,2013,799
24253,2013,25
24254,2013,245
24255,2013,261
24256,2013,109
24257,2013,1247
24258,2013,730
24259,2013,281
24260,2013,50
24261,2013,13
24262,2013,236
24263,2013,1247
24264,2013,619
24265,2013,382
24266,2013,246
24267,2013,374300
24268,2013,27200
24269,2013,191
24270,2013,123
24271,2013,34
24272,2013,18
24273,2013,9
24274,2013,50
24275,2013,3650
24276,2013,314
24277,2013,3300
24278,2013,18
24279,2013,0
24280,2013,18
24281,2013,3324
24282,2013,33
24283,2013,17
24284,2013,110
24285,2013,700
24286,2013,1
24287,2013,185
24288,2013,2238
24289,2013,41
24290,2013,509
24291,2013,533
24292,2013,350
24293,2013,2945
24294,2013,1428
24295,2013,803
24296,2013,181
24297,2013,29
24298,2013,714
24299,2013,2945
24300,2013,1480
24301,2013,1044
24302,2013,421
24303,2013,295700
24304,2013,28300
24305,2013,137
24306,2013,86
24307,2013,41
24308,2013,24
24309,2013,12
24310,2013,50
24311,2013,3650
24312,2013,314
24313,2013,3300
24314,2013,18
24315,2013,0
24316,2013,18
24317,2013,3324
24318,2013,33
24319,2013,17
24320,2013,110
24321,2013,700
24322,2013,1
24323,2013,185
24324,2013,2238
24325,2013,41
24326,2013,509
24327,2013,533
24328,2013,350
24329,2013,2945
24330,2013,1428
24331,2013,803
24332,2013,181
24333,2013,29
24334,2013,714
24335,2013,2945
24336,2013,1480
24337,2013,1044
24338,2013,421
24339,2013,295700
24340,2013,28300
24341,2013,137
24342,2013,86
24343,2013,41
24344,2013,24
24345,2013,12
24346,2013,50
24347,2013,2732
24348,2013,C
24349,2013,2354
24350,2013,52
24351,2013,0
24352,2013,C
24353,2013,2508
24354,2013,41
24355,2013,19
24356,2013,119
24357,2013,479
24358,2013,2
24359,2013,255
24360,2013,1566
24361,2013,29
24362,2013,270
24363,2013,276
24364,2013,231
24365,2013,2672
24366,2013,932
24367,2013,1144
24368,2013,158
24369,2013,C
24370,2013,596
24371,2013,2672
24372,2013,1350
24373,2013,805
24374,2013,517
24375,2013,345900
24376,2013,29200
24377,2013,116
24378,2013,81
24379,2013,C
24380,2013,17
24381,2013,9
24382,2013,51
24383,2013,2732
24384,2013,C
24385,2013,2354
24386,2013,52
24387,2013,0
24388,2013,C
24389,2013,2508
24390,2013,41
24391,2013,19
24392,2013,119
24393,2013,479
24394,2013,2
24395,2013,255
24396,2013,1566
24397,2013,29
24398,2013,270
24399,2013,276
24400,2013,231
24401,2013,2672
24402,2013,932
24403,2013,1144
24404,2013,158
24405,2013,C
24406,2013,596
24407,2013,2672
24408,2013,1350
24409,2013,805
24410,2013,517
24411,2013,345900
24412,2013,29200
24413,2013,116
24414,2013,81
24415,2013,C
24416,2013,17
24417,2013,9
24418,2013,51
24419,2013,3584
24420,2013,54
24421,2013,3470
24422,2013,C
24423,2013,C
24424,2013,C
24425,2013,4231
24426,2013,33
24427,2013,4
24428,2013,112
24429,2013,428
24430,2013,C
24431,2013,C
24432,2013,3000
24433,2013,C
24434,2013,474
24435,2013,477
24436,2013,-644
24437,2013,2940
24438,2013,1565
24439,2013,1140
24440,2013,167
24441,2013,75
24442,2013,236
24443,2013,2940
24444,2013,1300
24445,2013,995
24446,2013,645
24447,2013,730500
24448,2013,-131300
24449,2013,157
24450,2013,109
24451,2013,C
24452,2013,-50
24453,2013,-22
24454,2013,44
24455,2013,3584
24456,2013,54
24457,2013,3470
24458,2013,C
24459,2013,C
24460,2013,C
24461,2013,4231
24462,2013,33
24463,2013,4
24464,2013,112
24465,2013,428
24466,2013,C
24467,2013,C
24468,2013,3000
24469,2013,C
24470,2013,474
24471,2013,477
24472,2013,-644
24473,2013,2940
24474,2013,1565
24475,2013,1140
24476,2013,167
24477,2013,75
24478,2013,236
24479,2013,2940
24480,2013,1300
24481,2013,995
24482,2013,645
24483,2013,730500
24484,2013,-131300
24485,2013,157
24486,2013,109
24487,2013,C
24488,2013,-50
24489,2013,-22
24490,2013,44
24491,2013,5051
24492,2013,255
24493,2013,4768
24494,2013,15
24495,2013,1
24496,2013,12
24497,2013,4679
24498,2013,59
24499,2013,14
24500,2013,104
24501,2013,1091
24502,2013,1
24503,2013,174
24504,2013,3183
24505,2013,54
24506,2013,498
24507,2013,500
24508,2013,374
24509,2013,3378
24510,2013,1889
24511,2013,822
24512,2013,165
24513,2013,70
24514,2013,667
24515,2013,3378
24516,2013,1454
24517,2013,1370
24518,2013,554
24519,2013,236300
24520,2013,17500
24521,2013,138
24522,2013,101
24523,2013,32
24524,2013,26
24525,2013,11
24526,2013,43
24527,2013,5051
24528,2013,255
24529,2013,4768
24530,2013,15
24531,2013,1
24532,2013,12
24533,2013,4679
24534,2013,59
24535,2013,14
24536,2013,104
24537,2013,1091
24538,2013,1
24539,2013,174
24540,2013,3183
24541,2013,54
24542,2013,498
24543,2013,500
24544,2013,374
24545,2013,3378
24546,2013,1889
24547,2013,822
24548,2013,165
24549,2013,70
24550,2013,667
24551,2013,3378
24552,2013,1454
24553,2013,1370
24554,2013,554
24555,2013,236300
24556,2013,17500
24557,2013,138
24558,2013,101
24559,2013,32
24560,2013,26
24561,2013,11
24562,2013,43
24563,2013,2626
24564,2013,38
24565,2013,2557
24566,2013,5
24567,2013,1
24568,2013,26
24569,2013,2577
24570,2013,11
24571,2013,4
24572,2013,62
24573,2013,750
24574,2013,C
24575,2013,23
24576,2013,1696
24577,2013,29
24578,2013,409
24579,2013,365
24580,2013,6
24581,2013,1816
24582,2013,1162
24583,2013,466
24584,2013,81
24585,2013,16
24586,2013,188
24587,2013,1816
24588,2013,826
24589,2013,779
24590,2013,211
24591,2013,244700
24592,2013,500
24593,2013,149
24594,2013,102
24595,2013,38
24596,2013,1
24597,2013,0
24598,2013,45
24599,2013,2626
24600,2013,38
24601,2013,2557
24602,2013,5
24603,2013,1
24604,2013,26
24605,2013,2577
24606,2013,11
24607,2013,4
24608,2013,62
24609,2013,750
24610,2013,C
24611,2013,23
24612,2013,1696
24613,2013,29
24614,2013,409
24615,2013,365
24616,2013,6
24617,2013,1816
24618,2013,1162
24619,2013,466
24620,2013,81
24621,2013,16
24622,2013,188
24623,2013,1816
24624,2013,826
24625,2013,779
24626,2013,211
24627,2013,244700
24628,2013,500
24629,2013,149
24630,2013,102
24631,2013,38
24632,2013,1
24633,2013,0
24634,2013,45
24635,2013,6970
24636,2013,657
24637,2013,6121
24638,2013,70
24639,2013,28
24640,2013,95
24641,2013,6530
24642,2013,96
24643,2013,19
24644,2013,153
24645,2013,1615
24646,2013,4
24647,2013,442
24648,2013,4110
24649,2013,95
24650,2013,882
24651,2013,899
24652,2013,458
24653,2013,5853
24654,2013,3086
24655,2013,856
24656,2013,230
24657,2013,94
24658,2013,1912
24659,2013,5853
24660,2013,2086
24661,2013,2537
24662,2013,1230
24663,2013,264300
24664,2013,17400
24665,2013,122
24666,2013,86
24667,2013,33
24668,2013,22
24669,2013,8
24670,2013,36
24671,2013,3315
24672,2013,266
24673,2013,2931
24674,2013,26
24675,2013,19
24676,2013,71
24677,2013,3153
24678,2013,60
24679,2013,9
24680,2013,81
24681,2013,708
24682,2013,3
24683,2013,161
24684,2013,2097
24685,2013,36
24686,2013,433
24687,2013,431
24688,2013,160
24689,2013,3452
24690,2013,1602
24691,2013,340
24692,2013,106
24693,2013,41
24694,2013,1510
24695,2013,3452
24696,2013,1167
24697,2013,1462
24698,2013,823
24699,2013,292900
24700,2013,14100
24701,2013,110
24702,2013,80
24703,2013,39
24704,2013,14
24705,2013,5
24706,2013,34
24707,2013,3656
24708,2013,391
24709,2013,3189
24710,2013,43
24711,2013,8
24712,2013,24
24713,2013,3377
24714,2013,36
24715,2013,9
24716,2013,72
24717,2013,908
24718,2013,1
24719,2013,281
24720,2013,2012
24721,2013,59
24722,2013,449
24723,2013,469
24724,2013,298
24725,2013,2401
24726,2013,1483
24727,2013,516
24728,2013,123
24729,2013,53
24730,2013,402
24731,2013,2401
24732,2013,919
24733,2013,1075
24734,2013,407
24735,2013,242800
24736,2013,19800
24737,2013,138
24738,2013,94
24739,2013,28
24740,2013,32
24741,2013,12
24742,2013,38
24743,2013,1576
24744,2013,132
24745,2013,1433
24746,2013,4
24747,2013,1
24748,2013,6
24749,2013,1469
24750,2013,23
24751,2013,6
24752,2013,31
24753,2013,384
24754,2013,1
24755,2013,96
24756,2013,921
24757,2013,8
24758,2013,202
24759,2013,204
24760,2013,109
24761,2013,962
24762,2013,529
24763,2013,227
24764,2013,50
24765,2013,26
24766,2013,207
24767,2013,962
24768,2013,284
24769,2013,464
24770,2013,215
24771,2013,199100
24772,2013,13700
24773,2013,114
24774,2013,70
24775,2013,28
24776,2013,38
24777,2013,11
24778,2013,29
24779,2013,1025
24780,2013,80
24781,2013,940
24782,2013,2
24783,2013,0
24784,2013,3
24785,2013,972
24786,2013,16
24787,2013,4
24788,2013,21
24789,2013,264
24790,2013,1
24791,2013,61
24792,2013,600
24793,2013,5
24794,2013,98
24795,2013,99
24796,2013,55
24797,2013,621
24798,2013,306
24799,2013,153
24800,2013,29
24801,2013,18
24802,2013,162
24803,2013,621
24804,2013,153
24805,2013,327
24806,2013,140
24807,2013,191600
24808,2013,10200
24809,2013,94
24810,2013,63
24811,2013,24
24812,2013,36
24813,2013,9
24814,2013,25
24815,2013,550
24816,2013,52
24817,2013,493
24818,2013,1
24819,2013,1
24820,2013,3
24821,2013,497
24822,2013,7
24823,2013,2
24824,2013,10
24825,2013,120
24826,2013,0
24827,2013,35
24828,2013,321
24829,2013,2
24830,2013,105
24831,2013,105
24832,2013,54
24833,2013,342
24834,2013,223
24835,2013,74
24836,2013,22
24837,2013,8
24838,2013,45
24839,2013,342
24840,2013,130
24841,2013,137
24842,2013,74
24843,2013,214800
24844,2013,21100
24845,2013,163
24846,2013,86
24847,2013,33
24848,2013,42
24849,2013,16
24850,2013,38
24851,2013,18414
24852,2013,17659
24853,2013,203
24854,2013,C
24855,2013,C
24856,2013,15801
24857,2013,1036
24858,2013,60
24859,2013,1684
24860,2013,1113
24861,2013,5
24862,2013,11484
24863,2013,424
24864,2013,363
24865,2013,369
24866,2013,2620
24867,2013,62132
24868,2013,6080
24869,2013,49459
24870,2013,2993
24871,2013,684
24872,2013,6592
24873,2013,62132
24874,2013,33069
24875,2013,8731
24876,2013,20332
24877,2013,1227400
24878,2013,174600
24879,2013,70
24880,2013,65
24881,2013,8
24882,2013,4
24883,2013,53
24884,2013,16339
24885,2013,15852
24886,2013,C
24887,2013,0
24888,2013,C
24889,2013,14085
24890,2013,926
24891,2013,39
24892,2013,1401
24893,2013,785
24894,2013,4
24895,2013,10600
24896,2013,334
24897,2013,352
24898,2013,355
24899,2013,2258
24900,2013,C
24901,2013,5463
24902,2013,C
24903,2013,2530
24904,2013,636
24905,2013,6088
24906,2013,C
24907,2013,C
24908,2013,7729
24909,2013,17934
24910,2013,1770100
24911,2013,244600
24912,2013,71
24913,2013,66
24914,2013,C
24915,2013,C
24916,2013,C
24917,2013,2075
24918,2013,1807
24919,2013,C
24920,2013,C
24921,2013,C
24922,2013,1716
24923,2013,110
24924,2013,22
24925,2013,283
24926,2013,327
24927,2013,1
24928,2013,884
24929,2013,90
24930,2013,11
24931,2013,14
24932,2013,362
24933,2013,C
24934,2013,617
24935,2013,C
24936,2013,464
24937,2013,48
24938,2013,504
24939,2013,C
24940,2013,C
24941,2013,1002
24942,2013,2399
24943,2013,359500
24944,2013,62700
24945,2013,62
24946,2013,60
24947,2013,C
24948,2013,C
24949,2013,C
24950,2013,36877
24951,2013,36540
24952,2013,202
24953,2013,2
24954,2013,133
24955,2013,34776
24956,2013,411
24957,2013,183
24958,2013,743
24959,2013,7712
24960,2013,15
24961,2013,25454
24962,2013,273
24963,2013,3292
24964,2013,3255
24965,2013,2063
24966,2013,22315
24967,2013,12588
24968,2013,5847
24969,2013,1804
24970,2013,648
24971,2013,3881
24972,2013,22315
24973,2013,7033
24974,2013,10010
24975,2013,5272
24976,2013,302700
24977,2013,16900
24978,2013,126
24979,2013,93
24980,2013,29
24981,2013,9
24982,2013,32
24983,2013,12572
24984,2013,12422
24985,2013,104
24986,2013,1
24987,2013,44
24988,2013,11940
24989,2013,114
24990,2013,32
24991,2013,109
